data,dia,horario,rodada,id_arena,id_clube1,id_clube2,id_clube_vencedor,id_estado_clube1,id_estado_clube2,id_estado_vencedor,qtd_gols_clube1,qtd_gols_clube2
19/07/2014,Sábado,18h30,11ª Rodada,56,26,8,8,25,24,24,0,1
19/07/2014,Sábado,18h30,11ª Rodada,59,13,17,17,24,21,21,0,1
19/07/2014,Sábado,21h00,11ª Rodada,65,7,10,7,19,16,19,1,0
20/07/2014,Domingo,16h00,11ª Rodada,21,18,14,18,21,19,21,4,0
20/07/2014,Domingo,16h00,11ª Rodada,60,21,12,12,25,13,13,1,2
20/07/2014,Domingo,16h00,11ª Rodada,19,29,9,0,8,25,0,0,0
20/07/2014,Domingo,18h30,11ª Rodada,65,15,25,15,19,25,19,1,0
20/07/2014,Domingo,18h30,11ª Rodada,69,16,27,0,9,17,0,0,0
20/07/2014,Domingo,18h30,11ª Rodada,9,4,11,4,16,24,16,2,0
26/07/2014,Sábado,18h30,12ª Rodada,71,25,8,25,25,24,25,3,0
26/07/2014,Sábado,18h30,12ª Rodada,37,11,29,29,24,8,8,1,3
26/07/2014,Sábado,18h30,12ª Rodada,52,12,13,12,13,24,13,5,0
26/07/2014,Sábado,21h00,12ª Rodada,36,6,18,18,5,21,21,0,1
27/07/2014,Domingo,16h00,12ª Rodada,69,16,26,16,9,25,9,2,1
27/07/2014,Domingo,16h00,12ª Rodada,14,9,21,9,25,25,25,2,0
27/07/2014,Domingo,16h00,12ª Rodada,9,4,15,15,16,19,19,0,3
27/07/2014,Domingo,16h00,12ª Rodada,39,27,3,27,17,13,17,2,1
27/07/2014,Domingo,18h30,12ª Rodada,13,17,10,10,21,16,16,2,3
27/07/2014,Domingo,18h30,12ª Rodada,51,14,7,14,19,19,19,1,0
02/08/2014,Sábado,18h30,13ª Rodada,56,26,11,0,25,24,0,1,1
02/08/2014,Sábado,18h30,13ª Rodada,51,7,12,0,19,13,0,1,1
02/08/2014,Sábado,21h00,13ª Rodada,19,29,17,29,8,21,8,2,1
03/08/2014,Domingo,16h00,13ª Rodada,6,8,14,8,24,19,24,1,0
03/08/2014,Domingo,16h00,13ª Rodada,60,21,6,0,25,5,0,1,1
03/08/2014,Domingo,16h00,13ª Rodada,29,10,9,0,16,25,0,0,0
03/08/2014,Domingo,16h00,13ª Rodada,59,13,27,13,24,17,24,3,0
03/08/2014,Domingo,18h30,13ª Rodada,21,18,25,18,21,25,21,1,0
03/08/2014,Domingo,18h30,13ª Rodada,40,3,4,3,13,16,13,3,1
03/08/2014,Domingo,18h30,13ª Rodada,51,15,16,15,19,9,19,2,0
06/08/2014,Quarta-feira,21h00,10ª Rodada,6,8,3,0,24,13,0,1,1
09/08/2014,Sábado,18h30,14ª Rodada,37,11,12,0,24,13,0,0,0
09/08/2014,Sábado,18h30,14ª Rodada,36,6,16,6,5,9,5,1,0
09/08/2014,Sábado,21h00,14ª Rodada,51,15,10,0,19,16,0,1,1
10/08/2014,Domingo,16h00,14ª Rodada,21,18,17,18,21,21,21,2,0
10/08/2014,Domingo,16h00,14ª Rodada,71,25,9,9,25,25,25,0,1
10/08/2014,Domingo,16h00,14ª Rodada,51,14,27,14,19,17,19,1,0
10/08/2014,Domingo,18h30,14ª Rodada,9,4,7,4,16,19,16,2,0
10/08/2014,Domingo,18h30,14ª Rodada,40,3,21,3,13,25,13,2,1
10/08/2014,Domingo,18h30,14ª Rodada,6,8,13,13,24,24,24,0,1
10/08/2014,Domingo,18h30,14ª Rodada,56,26,29,26,25,8,25,3,1
16/08/2014,Sábado,18h30,15ª Rodada,69,16,18,18,9,21,21,0,1
16/08/2014,Sábado,21h00,15ª Rodada,14,9,6,0,25,5,0,1,1
17/08/2014,Domingo,16h00,15ª Rodada,60,21,26,26,25,25,25,1,2
17/08/2014,Domingo,16h00,15ª Rodada,29,10,14,14,16,19,19,0,1
17/08/2014,Domingo,16h00,15ª Rodada,52,12,25,12,13,25,13,3,0
17/08/2014,Domingo,16h00,15ª Rodada,13,17,11,17,21,24,21,2,0
17/08/2014,Domingo,16h00,15ª Rodada,19,29,8,0,8,24,0,0,0
17/08/2014,Domingo,18h30,15ª Rodada,39,27,4,0,17,16,0,1,1
17/08/2014,Domingo,18h30,15ª Rodada,49,7,15,7,19,19,19,2,0
17/08/2014,Domingo,18h30,15ª Rodada,59,13,3,0,24,13,0,2,2
20/08/2014,Quarta-feira,19h30,16ª Rodada,17,27,21,27,17,25,17,2,1
20/08/2014,Quarta-feira,19h30,16ª Rodada,71,25,4,25,25,16,25,2,0
20/08/2014,Quarta-feira,19h30,16ª Rodada,59,13,7,13,24,19,24,1,0
20/08/2014,Quarta-feira,21h00,16ª Rodada,29,10,29,10,16,8,16,2,0
20/08/2014,Quarta-feira,21h00,16ª Rodada,36,6,11,0,5,24,0,0,0
20/08/2014,Quarta-feira,22h00,16ª Rodada,6,8,15,8,24,19,24,1,0
20/08/2014,Quarta-feira,22h00,16ª Rodada,51,14,3,14,19,13,19,2,1
20/08/2014,Quarta-feira,22h00,16ª Rodada,21,18,26,26,21,25,25,0,1
21/08/2014,Quinta-feira,19h30,16ª Rodada,14,9,16,9,25,9,25,5,2
21/08/2014,Quinta-feira,20h30,16ª Rodada,52,12,17,12,13,21,13,1,0
23/08/2014,Sábado,18h30,17ª Rodada,51,7,8,7,19,24,19,1,0
23/08/2014,Sábado,18h30,17ª Rodada,40,3,18,3,13,21,13,1,0
23/08/2014,Sábado,21h00,17ª Rodada,60,21,10,21,25,16,25,1,0
24/08/2014,Domingo,16h00,17ª Rodada,51,15,27,15,19,17,19,4,0
24/08/2014,Domingo,16h00,17ª Rodada,56,26,25,26,25,25,25,2,1
24/08/2014,Domingo,16h00,17ª Rodada,13,17,9,17,21,25,21,2,1
24/08/2014,Domingo,16h00,17ª Rodada,37,11,14,14,24,19,19,0,2
24/08/2014,Domingo,16h00,17ª Rodada,19,29,13,13,8,24,24,0,1
24/08/2014,Domingo,18h30,17ª Rodada,69,16,12,12,9,13,13,0,1
24/08/2014,Domingo,18h30,17ª Rodada,9,4,6,0,16,5,0,0,0
30/08/2014,Sábado,18h30,18ª Rodada,60,21,18,18,25,21,21,0,1
30/08/2014,Sábado,18h30,18ª Rodada,52,12,8,12,13,24,13,4,2
31/08/2014,Domingo,16h00,18ª Rodada,51,7,25,7,19,25,19,1,0
31/08/2014,Domingo,16h00,18ª Rodada,47,27,11,27,17,24,17,2,0
31/08/2014,Domingo,16h00,18ª Rodada,14,9,15,0,25,19,0,1,1
31/08/2014,Domingo,16h00,18ª Rodada,29,10,3,0,16,13,0,0,0
31/08/2014,Domingo,16h00,18ª Rodada,59,13,26,0,24,25,0,1,1
31/08/2014,Domingo,18h30,18ª Rodada,13,17,6,17,21,5,21,1,0
31/08/2014,Domingo,18h30,18ª Rodada,69,16,4,16,9,16,9,3,1
31/08/2014,Domingo,18h30,18ª Rodada,19,29,14,14,8,19,19,1,2
06/09/2014,Sábado,18h30,19ª Rodada,51,14,17,17,19,21,21,0,1
06/09/2014,Sábado,18h30,19ª Rodada,60,25,29,25,25,8,25,3,1
06/09/2014,Sábado,21h00,19ª Rodada,6,8,16,0,24,9,0,0,0
07/09/2014,Domingo,16h00,19ª Rodada,51,15,12,0,19,13,0,3,3
07/09/2014,Domingo,16h00,19ª Rodada,56,26,27,26,25,17,25,2,0
07/09/2014,Domingo,16h00,19ª Rodada,40,3,7,3,13,19,13,1,0
07/09/2014,Domingo,16h00,19ª Rodada,37,11,9,0,24,25,0,0,0
07/09/2014,Domingo,18h30,19ª Rodada,36,6,10,0,5,16,0,0,0
07/09/2014,Domingo,18h30,19ª Rodada,9,4,21,0,16,25,0,1,1
07/09/2014,Domingo,18h30,19ª Rodada,21,18,13,13,21,24,24,2,3
10/09/2014,Quarta-feira,19h30,20ª Rodada,60,21,11,21,25,24,25,1,0
10/09/2014,Quarta-feira,19h30,20ª Rodada,13,17,4,17,21,16,21,1,0
10/09/2014,Quarta-feira,19h30,20ª Rodada,59,13,15,0,24,19,0,1,1
10/09/2014,Quarta-feira,21h00,20ª Rodada,17,27,25,27,17,25,17,3,1
10/09/2014,Quarta-feira,21h00,20ª Rodada,29,10,8,10,16,24,16,3,0
10/09/2014,Quarta-feira,22h00,20ª Rodada,49,7,26,26,19,25,25,2,4
10/09/2014,Quarta-feira,22h00,20ª Rodada,19,29,18,29,8,21,8,2,0
10/09/2014,Quarta-feira,22h00,20ª Rodada,16,16,14,16,9,19,9,1,0
11/09/2014,Quinta-feira,19h30,20ª Rodada,14,9,3,9,25,13,25,1,0
11/09/2014,Quinta-feira,20h30,20ª Rodada,52,12,6,12,13,5,13,2,1
13/09/2014,Sábado,18h30,21ª Rodada,51,15,21,15,19,25,19,3,0
13/09/2014,Sábado,18h30,21ª Rodada,6,8,27,8,24,17,24,3,1
13/09/2014,Sábado,21h00,21ª Rodada,71,25,10,25,25,16,25,2,1
14/09/2014,Domingo,16h00,21ª Rodada,51,14,9,14,19,25,19,1,0
14/09/2014,Domingo,16h00,21ª Rodada,43,6,13,6,5,24,5,3,0
14/09/2014,Domingo,16h00,21ª Rodada,56,26,12,26,25,13,25,2,0
14/09/2014,Domingo,16h00,21ª Rodada,21,18,7,18,21,19,21,2,0
14/09/2014,Domingo,18h30,21ª Rodada,9,4,29,4,16,8,16,2,0
14/09/2014,Domingo,18h30,21ª Rodada,37,11,16,11,24,9,24,1,0
14/09/2014,Domingo,18h30,21ª Rodada,40,3,17,0,13,21,0,0,0
17/09/2014,Quarta-feira,19h30,22ª Rodada,52,12,4,12,13,16,13,2,0
17/09/2014,Quarta-feira,19h30,22ª Rodada,19,29,15,29,8,19,8,3,1
17/09/2014,Quarta-feira,21h00,22ª Rodada,17,27,18,0,17,21,0,0,0
17/09/2014,Quarta-feira,21h00,22ª Rodada,59,13,11,0,24,24,0,1,1
17/09/2014,Quarta-feira,22h00,22ª Rodada,51,7,6,6,19,5,5,2,3
17/09/2014,Quarta-feira,22h00,22ª Rodada,29,10,26,10,16,25,16,3,1
17/09/2014,Quarta-feira,22h00,22ª Rodada,60,21,14,0,25,19,0,2,2
18/09/2014,Quinta-feira,19h30,22ª Rodada,69,16,3,3,9,13,13,2,3
18/09/2014,Quinta-feira,19h30,22ª Rodada,14,9,8,0,25,24,0,1,1
18/09/2014,Quinta-feira,20h30,22ª Rodada,13,17,25,0,21,25,0,0,0
20/09/2014,Sábado,18h30,23ª Rodada,9,4,18,18,16,21,21,0,1
20/09/2014,Sábado,21h00,23ª Rodada,37,11,7,0,24,19,0,1,1
21/09/2014,Domingo,16h00,23ª Rodada,51,14,15,0,19,19,0,1,1
21/09/2014,Domingo,16h00,23ª Rodada,39,27,10,27,17,16,17,1,0
21/09/2014,Domingo,16h00,23ª Rodada,14,9,26,9,25,25,25,3,2
21/09/2014,Domingo,16h00,23ª Rodada,52,12,3,3,13,13,13,2,3
21/09/2014,Domingo,16h00,23ª Rodada,19,29,6,29,8,5,8,2,1
21/09/2014,Domingo,18h30,23ª Rodada,71,25,13,25,25,24,25,3,1
21/09/2014,Domingo,18h30,23ª Rodada,13,17,8,17,21,24,21,1,0
21/09/2014,Domingo,18h30,23ª Rodada,69,16,21,16,9,25,9,6,0
24/09/2014,Quarta-feira,19h30,24ª Rodada,29,10,12,12,16,13,13,1,2
24/09/2014,Quarta-feira,19h30,24ª Rodada,21,18,11,18,21,24,21,3,0
24/09/2014,Quarta-feira,21h00,24ª Rodada,36,6,27,6,5,17,5,1,0
24/09/2014,Quarta-feira,21h00,24ª Rodada,6,8,4,8,24,16,24,3,0
24/09/2014,Quarta-feira,22h00,24ª Rodada,59,13,9,13,24,25,24,1,0
24/09/2014,Quarta-feira,22h00,24ª Rodada,56,26,14,0,25,19,0,2,2
24/09/2014,Quarta-feira,22h00,24ª Rodada,51,15,17,0,19,21,0,0,0
25/09/2014,Quinta-feira,19h30,24ª Rodada,60,21,29,21,25,8,25,2,0
25/09/2014,Quinta-feira,19h30,24ª Rodada,51,7,16,7,19,9,19,1,0
25/09/2014,Quinta-feira,20h30,24ª Rodada,40,3,25,3,13,25,13,3,2
27/09/2014,Sábado,18h30,25ª Rodada,17,27,12,0,17,13,0,0,0
27/09/2014,Sábado,18h30,25ª Rodada,6,8,11,0,24,24,0,1,1
27/09/2014,Sábado,21h00,25ª Rodada,56,26,15,15,25,19,19,1,3
28/09/2014,Domingo,16h00,25ª Rodada,51,7,17,17,19,21,21,0,2
28/09/2014,Domingo,16h00,25ª Rodada,9,4,9,4,16,25,16,1,0
28/09/2014,Domingo,16h00,25ª Rodada,40,3,29,3,13,8,13,2,0
28/09/2014,Domingo,16h00,25ª Rodada,36,6,14,6,5,19,5,2,1
28/09/2014,Domingo,18h30,25ª Rodada,21,18,10,18,21,16,21,4,2
28/09/2014,Domingo,18h30,25ª Rodada,60,25,16,25,25,9,25,2,0
28/09/2014,Domingo,18h30,25ª Rodada,59,13,21,13,24,25,24,3,1
02/10/2014,Quinta-feira,19h30,26ª Rodada,60,21,8,21,25,24,25,4,2
04/10/2014,Sábado,16h20,26ª Rodada,51,14,25,25,19,25,25,0,1
04/10/2014,Sábado,16h20,26ª Rodada,29,10,4,10,16,16,16,1,0
04/10/2014,Sábado,16h20,26ª Rodada,19,29,7,29,8,19,8,2,1
04/10/2014,Sábado,16h20,26ª Rodada,13,17,26,26,21,25,25,0,1
04/10/2014,Sábado,16h20,26ª Rodada,49,15,6,0,19,5,0,1,1
04/10/2014,Sábado,18h30,26ª Rodada,52,12,18,12,13,21,13,2,1
04/10/2014,Sábado,18h30,26ª Rodada,14,9,27,9,25,17,25,3,0
04/10/2014,Sábado,21h00,26ª Rodada,37,11,3,11,24,13,24,3,1
04/10/2014,Sábado,21h00,26ª Rodada,69,16,13,16,9,24,9,1,0
08/10/2014,Quarta-feira,19h30,27ª Rodada,51,7,21,21,19,25,25,0,1
08/10/2014,Quarta-feira,19h30,27ª Rodada,29,10,11,10,16,24,16,1,0
08/10/2014,Quarta-feira,19h30,27ª Rodada,56,26,4,26,25,16,25,1,0
08/10/2014,Quarta-feira,21h00,27ª Rodada,19,29,16,0,8,9,0,2,2
08/10/2014,Quarta-feira,22h00,27ª Rodada,52,12,9,9,13,25,25,0,1
08/10/2014,Quarta-feira,22h00,27ª Rodada,13,17,27,17,21,17,21,2,0
08/10/2014,Quarta-feira,22h00,27ª Rodada,59,13,14,14,24,19,19,1,2
09/10/2014,Quinta-feira,19h30,27ª Rodada,51,15,3,0,19,13,0,0,0
09/10/2014,Quinta-feira,19h30,27ª Rodada,71,25,6,25,25,5,25,1,0
09/10/2014,Quinta-feira,20h30,27ª Rodada,6,8,18,8,24,21,24,5,0
11/10/2014,Sábado,18h30,28ª Rodada,8,7,9,7,19,25,19,1,0
11/10/2014,Sábado,18h30,28ª Rodada,69,16,10,16,9,16,9,3,0
11/10/2014,Sábado,21h00,28ª Rodada,60,21,17,21,25,21,25,2,1
12/10/2014,Domingo,16h00,28ª Rodada,51,14,12,14,19,13,19,3,0
12/10/2014,Domingo,16h00,28ª Rodada,40,3,26,3,13,25,13,1,0
12/10/2014,Domingo,16h00,28ª Rodada,36,6,8,8,5,24,24,0,1
12/10/2014,Domingo,16h00,28ª Rodada,21,18,15,18,21,19,21,2,1
12/10/2014,Domingo,18h30,28ª Rodada,39,27,29,29,17,8,8,1,2
12/10/2014,Domingo,18h30,28ª Rodada,9,4,13,4,16,24,16,3,0
12/10/2014,Domingo,18h30,28ª Rodada,37,11,25,11,24,25,24,3,0
18/10/2014,Sábado,18h30,29ª Rodada,51,15,11,15,19,24,19,4,2
18/10/2014,Sábado,18h30,29ª Rodada,56,26,6,26,25,5,25,2,1
18/10/2014,Sábado,18h30,29ª Rodada,69,16,17,0,9,21,0,0,0
18/10/2014,Sábado,21h00,29ª Rodada,40,3,8,3,13,24,13,1,0
19/10/2014,Domingo,16h00,29ª Rodada,60,21,25,25,25,25,25,1,3
19/10/2014,Domingo,16h00,29ª Rodada,9,4,14,4,16,19,16,2,1
19/10/2014,Domingo,16h00,29ª Rodada,21,18,9,9,21,25,25,1,2
19/10/2014,Domingo,16h00,29ª Rodada,59,13,10,13,24,16,24,4,0
19/10/2014,Domingo,18h30,29ª Rodada,65,7,27,0,19,17,0,1,1
19/10/2014,Domingo,18h30,29ª Rodada,19,29,12,12,8,13,13,0,1
21/10/2014,Terça-feira,21h50,30ª Rodada,36,6,3,0,5,13,0,1,1
22/10/2014,Quarta-feira,19h30,30ª Rodada,51,14,18,14,19,21,19,2,0
22/10/2014,Quarta-feira,19h30,30ª Rodada,16,9,29,9,25,8,25,2,1
22/10/2014,Quarta-feira,19h30,30ª Rodada,52,12,21,0,13,25,0,1,1
22/10/2014,Quarta-feira,19h30,30ª Rodada,37,11,4,4,24,16,16,0,1
22/10/2014,Quarta-feira,21h00,30ª Rodada,29,10,7,10,16,19,16,2,0
22/10/2014,Quarta-feira,21h00,30ª Rodada,13,17,13,17,21,24,21,1,0
22/10/2014,Quarta-feira,22h00,30ª Rodada,6,8,26,0,24,25,0,0,0
22/10/2014,Quarta-feira,22h00,30ª Rodada,71,25,15,15,25,19,19,0,1
22/10/2014,Quarta-feira,22h30,30ª Rodada,39,27,16,16,17,9,9,0,1
25/10/2014,Sábado,16h20,31ª Rodada,51,15,4,15,19,16,19,2,1
25/10/2014,Sábado,16h20,31ª Rodada,60,21,9,0,25,25,0,1,1
25/10/2014,Sábado,16h20,31ª Rodada,59,13,12,0,24,13,0,1,1
25/10/2014,Sábado,18h30,31ª Rodada,29,10,17,0,16,21,0,1,1
25/10/2014,Sábado,18h30,31ª Rodada,40,3,27,3,13,17,13,3,2
25/10/2014,Sábado,18h30,31ª Rodada,19,29,11,29,8,24,8,3,1
25/10/2014,Sábado,18h30,31ª Rodada,6,8,25,0,24,25,0,1,1
25/10/2014,Sábado,21h00,31ª Rodada,8,7,14,7,19,19,19,2,1
25/10/2014,Sábado,21h00,31ª Rodada,21,18,6,18,21,5,21,2,0
27/10/2014,Segunda-feira,20h30,31ª Rodada,56,26,16,26,25,9,25,3,0
01/11/2014,Sábado,19h30,32ª Rodada,13,17,29,17,21,8,21,1,0
01/11/2014,Sábado,19h30,32ª Rodada,69,16,15,15,9,19,19,0,2
01/11/2014,Sábado,21h00,32ª Rodada,14,9,10,0,25,16,0,2,2
02/11/2014,Domingo,17h00,32ª Rodada,71,25,18,18,25,21,21,1,2
02/11/2014,Domingo,17h00,32ª Rodada,52,12,7,12,13,19,13,2,1
02/11/2014,Domingo,17h00,32ª Rodada,37,11,26,26,24,25,25,1,2
02/11/2014,Domingo,17h00,32ª Rodada,39,27,13,27,17,24,17,1,0
02/11/2014,Domingo,19h30,32ª Rodada,51,14,8,14,19,24,19,3,0
02/11/2014,Domingo,19h30,32ª Rodada,9,4,3,4,16,13,16,1,0
02/11/2014,Domingo,20h00,32ª Rodada,36,6,21,21,5,25,25,0,1
08/11/2014,Sábado,19h30,33ª Rodada,60,21,3,3,25,13,13,0,2
08/11/2014,Sábado,19h30,33ª Rodada,29,10,15,10,16,19,16,1,0
08/11/2014,Sábado,21h00,33ª Rodada,65,7,4,4,19,16,16,0,2
09/11/2014,Domingo,17h00,33ª Rodada,13,17,18,17,21,21,21,4,1
