data,dia,horario,rodada,id_arena,id_clube1,id_clube2,id_clube_vencedor,id_estado_clube1,id_estado_clube2,id_estado_vencedor,qtd_gols_clube1,qtd_gols_clube2
04/06/2017,Domingo,11:00,4ª Rodada,66,5,27,5,24,17,24,1,0
04/06/2017,Domingo,16:00,4ª Rodada,11,17,28,17,21,19,21,2,0
04/06/2017,Domingo,16:00,4ª Rodada,54,22,26,22,25,25,25,1,0
04/06/2017,Domingo,16:00,4ª Rodada,61,21,3,0,25,13,0,0,0
04/06/2017,Domingo,19:00,4ª Rodada,52,12,8,8,13,24,24,0,2
05/06/2017,Segunda-feira,20:00,4ª Rodada,36,6,2,6,5,9,5,3,0
06/06/2017,Terça-feira,20:00,5ª Rodada,51,15,4,0,19,16,0,1,1
07/06/2017,Quarta-feira,19:30,5ª Rodada,40,3,5,3,13,24,13,1,0
07/06/2017,Quarta-feira,19:30,5ª Rodada,29,10,21,10,16,25,16,1,0
07/06/2017,Quarta-feira,21:00,5ª Rodada,60,25,7,25,25,19,25,1,0
07/06/2017,Quarta-feira,21:45,5ª Rodada,39,27,14,27,17,19,17,2,0
07/06/2017,Quarta-feira,21:45,5ª Rodada,68,28,9,9,19,25,25,2,5
08/06/2017,Quinta-feira,19:30,5ª Rodada,58,2,22,2,9,25,9,3,0
08/06/2017,Quinta-feira,19:30,5ª Rodada,56,26,29,26,25,8,25,2,0
08/06/2017,Quinta-feira,20:00,5ª Rodada,6,8,17,17,24,21,21,3,6
08/06/2017,Quinta-feira,21:00,5ª Rodada,36,6,12,6,5,13,5,1,0
10/06/2017,Sábado,16:00,6ª Rodada,61,21,15,21,25,19,25,3,1
10/06/2017,Sábado,19:00,6ª Rodada,68,28,27,28,19,17,19,2,1
11/06/2017,Domingo,11:00,6ª Rodada,32,7,10,0,19,16,0,2,2
11/06/2017,Domingo,16:00,6ª Rodada,19,29,3,29,8,13,8,2,0
11/06/2017,Domingo,16:00,6ª Rodada,7,9,26,9,25,25,25,3,2
11/06/2017,Domingo,16:00,6ª Rodada,66,5,14,0,24,19,0,1,1
11/06/2017,Domingo,16:00,6ª Rodada,54,22,8,22,25,24,25,3,2
11/06/2017,Domingo,18:30,6ª Rodada,52,12,2,12,13,9,13,2,0
11/06/2017,Domingo,19:00,6ª Rodada,9,4,25,25,16,25,25,0,2
12/06/2017,Segunda-feira,20:00,6ª Rodada,11,17,6,17,21,5,21,1,0
14/06/2017,Quarta-feira,19:30,7ª Rodada,40,3,4,4,13,16,16,0,1
14/06/2017,Quarta-feira,19:30,7ª Rodada,19,29,7,0,8,19,0,2,2
14/06/2017,Quarta-feira,19:30,7ª Rodada,58,2,5,2,9,24,9,3,1
14/06/2017,Quarta-feira,19:30,7ª Rodada,39,27,26,0,17,25,0,0,0
14/06/2017,Quarta-feira,21:00,7ª Rodada,48,14,22,14,19,25,19,2,0
14/06/2017,Quarta-feira,21:45,7ª Rodada,7,9,12,9,25,13,25,1,0
14/06/2017,Quarta-feira,21:45,7ª Rodada,6,8,28,8,24,19,24,2,1
14/06/2017,Quarta-feira,21:45,7ª Rodada,71,25,21,25,25,25,25,1,0
15/06/2017,Quinta-feira,16:00,7ª Rodada,29,10,6,0,16,5,0,0,0
15/06/2017,Quinta-feira,21:00,7ª Rodada,51,15,17,17,19,21,21,0,2
17/06/2017,Sábado,16:00,8ª Rodada,58,2,4,4,9,16,16,0,1
17/06/2017,Sábado,19:00,8ª Rodada,68,28,5,28,19,24,19,1,0
17/06/2017,Sábado,21:00,8ª Rodada,60,25,22,0,25,25,0,0,0
18/06/2017,Domingo,11:00,8ª Rodada,29,10,9,0,16,25,0,0,0
18/06/2017,Domingo,16:00,8ª Rodada,6,8,7,7,24,19,19,0,2
18/06/2017,Domingo,16:00,8ª Rodada,51,15,14,0,19,19,0,2,2
18/06/2017,Domingo,16:00,8ª Rodada,36,6,21,21,5,25,25,2,4
18/06/2017,Domingo,16:00,8ª Rodada,56,26,3,3,25,13,13,1,2
18/06/2017,Domingo,19:00,8ª Rodada,39,27,29,29,17,8,8,1,3
19/06/2017,Segunda-feira,20:00,8ª Rodada,52,12,17,0,13,21,0,3,3
21/06/2017,Quarta-feira,19:30,9ª Rodada,19,29,25,25,8,25,25,0,2
21/06/2017,Quarta-feira,21:00,9ª Rodada,61,21,2,21,25,9,25,1,0
21/06/2017,Quarta-feira,21:00,9ª Rodada,32,7,28,7,19,19,19,3,1
21/06/2017,Quarta-feira,21:45,9ª Rodada,66,5,15,15,24,19,19,0,3
21/06/2017,Quarta-feira,21:45,9ª Rodada,9,4,26,4,16,25,16,1,0
21/06/2017,Quarta-feira,21:45,9ª Rodada,40,3,27,0,13,17,0,2,2
22/06/2017,Quinta-feira,19:30,9ª Rodada,7,9,6,9,25,5,25,3,0
22/06/2017,Quinta-feira,19:30,9ª Rodada,54,22,12,22,25,13,25,1,0
22/06/2017,Quinta-feira,21:00,9ª Rodada,48,14,8,14,19,24,19,5,1
22/06/2017,Quinta-feira,21:00,9ª Rodada,11,17,10,17,21,16,21,2,0
24/06/2017,Sábado,19:00,10ª Rodada,71,25,27,27,25,17,17,0,1
25/06/2017,Domingo,11:00,10ª Rodada,68,28,2,28,19,9,19,1,0
25/06/2017,Domingo,16:00,10ª Rodada,9,4,29,4,16,8,16,4,1
25/06/2017,Domingo,16:00,10ª Rodada,52,12,10,12,13,16,13,2,0
25/06/2017,Domingo,16:00,10ª Rodada,56,26,15,0,25,19,0,1,1
25/06/2017,Domingo,16:00,10ª Rodada,11,17,9,9,21,25,25,0,1
25/06/2017,Domingo,16:00,10ª Rodada,54,22,21,21,25,25,25,1,2
25/06/2017,Domingo,18:30,10ª Rodada,36,6,14,14,5,19,19,0,1
25/06/2017,Domingo,19:00,10ª Rodada,6,8,3,3,24,13,13,0,1
26/06/2017,Segunda-feira,20:00,10ª Rodada,32,7,5,5,19,24,24,0,2
01/07/2017,Sábado,16:00,11ª Rodada,60,21,17,21,25,21,25,1,0
01/07/2017,Sábado,19:00,11ª Rodada,58,2,25,0,9,25,0,1,1
02/07/2017,Domingo,16:00,11ª Rodada,7,9,7,9,25,19,25,1,0
02/07/2017,Domingo,16:00,11ª Rodada,39,27,4,27,17,16,17,1,0
02/07/2017,Domingo,16:00,11ª Rodada,19,29,6,0,8,5,0,0,0
02/07/2017,Domingo,16:00,11ª Rodada,40,3,12,3,13,13,13,3,1
02/07/2017,Domingo,16:00,11ª Rodada,48,14,26,14,19,25,19,2,0
02/07/2017,Domingo,19:00,11ª Rodada,72,10,28,0,16,19,0,2,2
02/07/2017,Domingo,19:00,11ª Rodada,66,5,22,0,24,25,0,0,0
03/07/2017,Segunda-feira,20:00,11ª Rodada,31,15,8,0,19,24,0,3,3
08/07/2017,Sábado,16:00,12ª Rodada,58,2,29,29,9,8,8,1,2
08/07/2017,Sábado,18:00,12ª Rodada,68,28,14,14,19,19,19,0,1
08/07/2017,Sábado,19:00,12ª Rodada,7,9,22,9,25,25,25,2,0
09/07/2017,Domingo,11:00,12ª Rodada,6,8,4,0,24,16,0,1,1
09/07/2017,Domingo,16:00,12ª Rodada,36,6,15,0,5,19,0,1,1
09/07/2017,Domingo,16:00,12ª Rodada,11,17,5,5,21,24,24,0,2
09/07/2017,Domingo,16:00,12ª Rodada,52,12,21,12,13,25,13,3,1
09/07/2017,Domingo,19:00,12ª Rodada,71,25,26,25,25,25,25,3,2
09/07/2017,Domingo,19:00,12ª Rodada,32,7,3,0,19,13,0,1,1
10/07/2017,Segunda-feira,20:00,12ª Rodada,29,10,27,27,16,17,17,0,3
12/07/2017,Quarta-feira,19:30,13ª Rodada,40,3,25,25,13,25,25,0,1
12/07/2017,Quarta-feira,19:30,13ª Rodada,54,22,6,6,25,5,5,0,3
12/07/2017,Quarta-feira,21:00,13ª Rodada,51,15,7,7,19,19,19,0,1
12/07/2017,Quarta-feira,21:45,13ª Rodada,19,29,28,28,8,19,19,1,4
12/07/2017,Quarta-feira,21:45,13ª Rodada,61,21,9,9,25,25,25,0,2
12/07/2017,Quarta-feira,21:45,13ª Rodada,9,4,12,12,16,13,13,0,2
13/07/2017,Quinta-feira,19:30,13ª Rodada,56,26,2,0,25,9,0,2,2
13/07/2017,Quinta-feira,19:30,13ª Rodada,17,27,8,27,17,24,17,3,0
13/07/2017,Quinta-feira,19:30,13ª Rodada,48,14,17,17,19,21,21,0,1
13/07/2017,Quinta-feira,21:00,13ª Rodada,66,5,10,10,24,16,16,1,4
15/07/2017,Sábado,19:00,14ª Rodada,7,9,4,0,25,16,0,2,2
16/07/2017,Domingo,11:00,14ª Rodada,61,21,29,21,25,8,25,4,2
16/07/2017,Domingo,16:00,14ª Rodada,32,28,25,0,19,25,0,0,0
16/07/2017,Domingo,16:00,14ª Rodada,11,17,22,17,21,25,21,3,1
16/07/2017,Domingo,16:00,14ª Rodada,6,8,26,8,24,25,24,2,0
16/07/2017,Domingo,16:00,14ª Rodada,52,12,14,0,13,19,0,1,1
16/07/2017,Domingo,16:00,14ª Rodada,58,2,3,3,9,13,13,1,2
16/07/2017,Domingo,19:00,14ª Rodada,63,6,5,0,5,24,0,1,1
16/07/2017,Domingo,19:00,14ª Rodada,29,10,15,15,16,19,19,1,2
17/07/2017,Segunda-feira,20:00,14ª Rodada,32,7,27,7,19,17,19,2,1
19/07/2017,Quarta-feira,19:30,15ª Rodada,71,25,8,25,25,24,25,1,0
19/07/2017,Quarta-feira,19:30,15ª Rodada,19,29,17,17,8,21,21,1,3
19/07/2017,Quarta-feira,21:00,15ª Rodada,66,5,9,0,24,25,0,0,0
19/07/2017,Quarta-feira,21:00,15ª Rodada,54,22,10,22,25,16,25,4,0
19/07/2017,Quarta-feira,21:45,15ª Rodada,40,3,6,6,13,5,5,0,2
19/07/2017,Quarta-feira,21:45,15ª Rodada,56,26,28,26,25,19,25,1,0
19/07/2017,Quarta-feira,21:45,15ª Rodada,48,14,21,0,19,25,0,2,2
20/07/2017,Quinta-feira,19:30,15ª Rodada,31,15,12,0,19,13,0,1,1
20/07/2017,Quinta-feira,20:00,15ª Rodada,39,27,2,27,17,9,17,4,0
20/07/2017,Quinta-feira,21:00,15ª Rodada,9,4,7,0,16,19,0,0,0
22/07/2017,Sábado,16:00,16ª Rodada,19,29,8,8,8,24,24,1,2
22/07/2017,Sábado,19:00,16ª Rodada,48,14,10,14,19,16,19,2,1
23/07/2017,Domingo,11:00,16ª Rodada,60,25,6,25,25,5,25,3,0
23/07/2017,Domingo,16:00,16ª Rodada,66,5,12,5,24,13,24,1,0
23/07/2017,Domingo,16:00,16ª Rodada,51,15,9,9,19,25,25,0,1
23/07/2017,Domingo,16:00,16ª Rodada,17,27,21,21,17,25,25,0,2
23/07/2017,Domingo,19:00,16ª Rodada,40,3,28,28,13,19,19,1,2
23/07/2017,Domingo,19:00,16ª Rodada,9,4,22,22,16,25,25,0,2
23/07/2017,Domingo,19:00,16ª Rodada,58,2,7,0,9,19,0,1,1
24/07/2017,Segunda-feira,20:00,16ª Rodada,56,26,17,0,25,21,0,1,1
29/07/2017,Sábado,16:00,17ª Rodada,32,7,26,26,19,25,25,3,4
29/07/2017,Sábado,19:00,17ª Rodada,61,21,5,21,25,24,25,2,0
30/07/2017,Domingo,11:00,17ª Rodada,6,8,2,2,24,9,9,1,2
30/07/2017,Domingo,16:00,17ª Rodada,36,6,27,27,5,17,17,1,3
30/07/2017,Domingo,16:00,17ª Rodada,29,10,3,3,16,13,13,0,2
30/07/2017,Domingo,16:00,17ª Rodada,7,9,14,0,25,19,0,1,1
30/07/2017,Domingo,19:00,17ª Rodada,11,17,25,0,21,25,0,1,1
30/07/2017,Domingo,19:00,17ª Rodada,52,12,29,0,13,8,0,0,0
31/07/2017,Segunda-feira,20:00,17ª Rodada,65,28,4,4,19,16,16,0,1
09/08/2017,Quarta-feira,20:00,17ª Rodada,54,22,15,0,25,19,0,0,0
02/08/2017,Quarta-feira,19:30,18ª Rodada,6,8,6,0,24,5,0,1,1
02/08/2017,Quarta-feira,19:30,18ª Rodada,39,27,15,0,17,19,0,2,2
02/08/2017,Quarta-feira,21:00,18ª Rodada,52,3,9,9,13,25,25,0,2
02/08/2017,Quarta-feira,21:00,18ª Rodada,19,29,22,29,8,25,8,3,1
02/08/2017,Quarta-feira,21:45,18ª Rodada,60,25,14,25,25,19,25,3,2
02/08/2017,Quarta-feira,21:45,18ª Rodada,32,7,21,21,19,25,25,1,2
02/08/2017,Quarta-feira,21:45,18ª Rodada,58,2,17,17,9,21,21,0,1
03/08/2017,Quinta-feira,19:30,18ª Rodada,56,26,10,10,25,16,16,1,2
03/08/2017,Quinta-feira,19:30,18ª Rodada,9,4,5,4,16,24,16,5,0
03/08/2017,Quinta-feira,20:00,18ª Rodada,65,28,12,12,19,13,13,0,3
05/08/2017,Sábado,19:00,19ª Rodada,7,9,27,9,25,17,25,3,1
05/08/2017,Sábado,19:00,19ª Rodada,51,15,2,15,19,9,19,3,1
06/08/2017,Domingo,11:00,19ª Rodada,48,14,29,29,19,8,8,0,2
06/08/2017,Domingo,16:00,19ª Rodada,29,10,8,10,16,24,16,2,0
06/08/2017,Domingo,16:00,19ª Rodada,52,12,7,0,13,19,0,0,0
06/08/2017,Domingo,16:00,19ª Rodada,36,6,26,6,5,25,5,2,1
06/08/2017,Domingo,16:00,19ª Rodada,61,21,4,4,25,16,16,0,1
06/08/2017,Domingo,16:00,19ª Rodada,11,17,3,17,21,13,21,2,0
06/08/2017,Domingo,19:00,19ª Rodada,66,5,25,0,24,25,0,0,0
06/08/2017,Domingo,19:00,19ª Rodada,54,22,28,0,25,19,0,0,0
12/08/2017,Sábado,16:00,20ª Rodada,58,2,10,2,9,16,9,1,0
12/08/2017,Sábado,19:00,20ª Rodada,19,29,5,5,8,24,24,0,1
13/08/2017,Domingo,11:00,20ª Rodada,56,26,12,26,25,13,25,3,2
13/08/2017,Domingo,16:00,20ª Rodada,65,28,21,0,19,25,0,1,1
13/08/2017,Domingo,16:00,20ª Rodada,40,3,14,3,13,19,13,2,0
13/08/2017,Domingo,16:00,20ª Rodada,39,27,22,0,17,25,0,0,0
13/08/2017,Domingo,19:00,20ª Rodada,9,4,6,4,16,5,16,4,1
13/08/2017,Domingo,19:00,20ª Rodada,32,7,17,7,19,21,19,1,0
14/08/2017,Segunda-feira,20:00,20ª Rodada,60,25,15,0,25,19,0,0,0
23/08/2017,Quarta-feira,19:30,20ª Rodada,6,8,9,9,24,25,25,0,1
19/08/2017,Sábado,16:00,21ª Rodada,7,9,29,29,25,8,8,0,1
19/08/2017,Sábado,19:00,21ª Rodada,48,14,2,14,19,9,19,2,0
20/08/2017,Domingo,11:00,21ª Rodada,11,17,4,0,21,16,0,0,0
20/08/2017,Domingo,16:00,21ª Rodada,36,6,28,6,5,19,5,3,0
20/08/2017,Domingo,16:00,21ª Rodada,52,12,27,12,13,17,13,2,0
20/08/2017,Domingo,16:00,21ª Rodada,54,22,7,22,25,19,25,2,1
20/08/2017,Domingo,16:00,21ª Rodada,66,5,26,0,24,25,0,1,1
20/08/2017,Domingo,19:00,21ª Rodada,61,21,8,8,25,24,24,0,2
20/08/2017,Domingo,19:00,21ª Rodada,29,10,25,0,16,25,0,0,0
21/08/2017,Segunda-feira,20:00,21ª Rodada,51,15,3,15,19,13,19,2,1
26/08/2017,Sábado,16:00,22ª Rodada,51,15,28,28,19,19,19,0,1
26/08/2017,Sábado,19:00,22ª Rodada,7,9,2,2,25,9,9,0,1
27/08/2017,Domingo,16:00,22ª Rodada,54,22,3,3,25,13,13,1,2
27/08/2017,Domingo,16:00,22ª Rodada,48,14,4,14,19,16,19,2,0
27/08/2017,Domingo,16:00,22ª Rodada,36,6,7,7,5,19,19,1,2
27/08/2017,Domingo,16:00,22ª Rodada,61,21,26,21,25,25,25,4,2
27/08/2017,Domingo,19:00,22ª Rodada,66,5,8,5,24,24,24,1,0
27/08/2017,Domingo,19:00,22ª Rodada,52,12,25,0,13,25,0,1,1
28/08/2017,Segunda-feira,20:00,22ª Rodada,29,10,29,29,16,8,8,0,1
02/09/2017,Sábado,16:00,22ª Rodada,11,17,27,17,21,17,21,5,0
09/09/2017,Sábado,16:00,23ª Rodada,40,3,21,0,13,25,0,1,1
09/09/2017,Sábado,18:00,23ª Rodada,68,28,17,28,19,21,19,1,0
09/09/2017,Sábado,19:00,23ª Rodada,56,26,22,0,25,25,0,2,2
10/09/2017,Domingo,11:00,23ª Rodada,9,4,10,0,16,16,0,1,1
10/09/2017,Domingo,16:00,23ª Rodada,39,27,5,5,17,24,24,0,1
10/09/2017,Domingo,16:00,23ª Rodada,71,25,9,25,25,25,25,2,0
10/09/2017,Domingo,16:00,23ª Rodada,19,29,15,0,8,19,0,2,2
10/09/2017,Domingo,19:00,23ª Rodada,32,7,14,7,19,19,19,2,0
10/09/2017,Domingo,19:00,23ª Rodada,6,8,12,12,24,13,13,1,2
11/09/2017,Segunda-feira,20:00,23ª Rodada,58,2,6,0,9,5,0,1,1
16/09/2017,Sábado,19:00,24ª Rodada,32,7,25,7,19,25,19,2,0
16/09/2017,Sábado,21:00,24ª Rodada,54,22,2,2,25,9,9,1,3
17/09/2017,Domingo,11:00,24ª Rodada,66,5,3,0,24,13,0,1,1
17/09/2017,Domingo,16:00,24ª Rodada,7,9,28,9,25,19,25,1,0
17/09/2017,Domingo,16:00,24ª Rodada,9,4,15,4,16,19,16,3,1
17/09/2017,Domingo,16:00,24ª Rodada,48,14,27,14,19,17,19,2,0
17/09/2017,Domingo,16:00,24ª Rodada,19,29,26,26,8,25,25,1,2
17/09/2017,Domingo,16:00,24ª Rodada,11,17,8,8,21,24,24,0,1
17/09/2017,Domingo,19:00,24ª Rodada,52,12,6,12,13,5,13,1,0
18/09/2017,Segunda-feira,20:00,24ª Rodada,60,21,10,21,25,16,25,1,0
23/09/2017,Sábado,19:00,25ª Rodada,48,14,5,0,19,24,0,1,1
23/09/2017,Sábado,21:00,25ª Rodada,71,25,4,25,25,16,25,1,0
24/09/2017,Domingo,11:00,25ª Rodada,56,26,9,0,25,25,0,1,1
24/09/2017,Domingo,16:00,25ª Rodada,6,8,22,8,24,25,24,1,0
24/09/2017,Domingo,16:00,25ª Rodada,29,10,7,7,16,19,19,2,3
24/09/2017,Domingo,16:00,25ª Rodada,58,2,12,12,9,13,13,1,2
24/09/2017,Domingo,16:00,25ª Rodada,51,15,21,21,19,25,25,0,1
24/09/2017,Domingo,19:00,25ª Rodada,40,3,29,29,13,8,8,1,3
24/09/2017,Domingo,19:00,25ª Rodada,36,6,17,6,5,21,5,1,0
25/09/2017,Segunda-feira,20:00,25ª Rodada,39,27,28,0,17,19,0,1,1
30/09/2017,Sábado,16:00,26ª Rodada,68,28,8,0,19,24,0,1,1
30/09/2017,Sábado,16:00,26ª Rodada,36,6,10,0,5,16,0,1,1
30/09/2017,Sábado,19:00,26ª Rodada,61,21,25,25,25,25,25,0,1
01/10/2017,Domingo,16:00,26ª Rodada,11,17,15,17,21,19,21,1,0
01/10/2017,Domingo,16:00,26ª Rodada,52,12,9,0,13,25,0,1,1
01/10/2017,Domingo,16:00,26ª Rodada,32,7,29,29,19,8,8,2,3
01/10/2017,Domingo,16:00,26ª Rodada,56,26,27,26,25,17,25,1,0
01/10/2017,Domingo,16:00,26ª Rodada,66,5,2,2,24,9,9,0,2
01/10/2017,Domingo,19:00,26ª Rodada,9,4,3,3,16,13,13,0,2
02/10/2017,Segunda-feira,20:00,26ª Rodada,54,22,14,22,25,19,25,1,0
11/10/2017,Quarta-feira,19:30,27ª Rodada,9,4,2,0,16,9,0,2,2
11/10/2017,Quarta-feira,19:30,27ª Rodada,32,7,8,7,19,24,19,2,1
11/10/2017,Quarta-feira,21:00,27ª Rodada,7,9,10,9,25,16,25,3,1
11/10/2017,Quarta-feira,21:45,27ª Rodada,66,5,28,28,24,19,19,1,2
11/10/2017,Quarta-feira,21:45,27ª Rodada,40,3,26,3,13,25,13,1,0
11/10/2017,Quarta-feira,21:45,27ª Rodada,11,17,12,12,21,13,13,0,1
12/10/2017,Quinta-feira,17:00,27ª Rodada,54,22,25,0,25,25,0,1,1
12/10/2017,Quinta-feira,17:00,27ª Rodada,19,29,27,27,8,17,17,1,2
12/10/2017,Quinta-feira,17:00,27ª Rodada,51,14,15,0,19,19,0,1,1
12/10/2017,Quinta-feira,21:00,27ª Rodada,60,21,6,0,25,5,0,2,2
07/10/2017,Sábado,16:00,28ª Rodada,52,12,22,12,13,25,13,2,1
14/10/2017,Sábado,19:00,28ª Rodada,51,28,7,28,19,19,19,1,0
14/10/2017,Sábado,21:00,28ª Rodada,60,26,4,26,25,16,25,2,1
15/10/2017,Domingo,17:00,28ª Rodada,58,2,21,21,9,25,25,1,3
15/10/2017,Domingo,17:00,28ª Rodada,51,15,5,15,19,24,19,1,0
15/10/2017,Domingo,17:00,28ª Rodada,6,8,14,14,24,19,19,0,1
15/10/2017,Domingo,17:00,28ª Rodada,39,27,3,0,17,13,0,1,1
15/10/2017,Domingo,19:00,28ª Rodada,36,6,9,6,5,25,5,2,0
15/10/2017,Domingo,19:00,28ª Rodada,29,10,17,17,16,21,21,0,1
16/10/2017,Segunda-feira,20:00,28ª Rodada,60,25,29,0,25,8,0,2,2
18/10/2017,Quarta-feira,19:30,29ª Rodada,69,2,28,28,9,19,19,0,1
18/10/2017,Quarta-feira,19:30,29ª Rodada,29,10,12,10,16,13,16,1,0
18/10/2017,Quarta-feira,21:00,29ª Rodada,40,3,8,8,13,24,24,2,3
18/10/2017,Quarta-feira,21:45,29ª Rodada,51,15,26,15,19,25,19,3,1
18/10/2017,Quarta-feira,21:45,29ª Rodada,7,9,17,0,25,21,0,0,0
18/10/2017,Quarta-feira,21:45,29ª Rodada,66,5,7,0,24,19,0,1,1
19/10/2017,Quinta-feira,20:00,29ª Rodada,60,21,22,21,25,25,25,2,0
19/10/2017,Quinta-feira,20:00,29ª Rodada,19,29,4,4,8,16,16,2,3
19/10/2017,Quinta-feira,21:00,29ª Rodada,48,14,6,14,19,5,19,4,1
19/10/2017,Quinta-feira,21:00,29ª Rodada,39,27,25,0,17,25,0,1,1
21/10/2017,Sábado,17:00,30ª Rodada,51,28,10,0,19,16,0,1,1
22/10/2017,Domingo,17:00,30ª Rodada,36,6,29,6,5,8,5,2,1
22/10/2017,Domingo,17:00,30ª Rodada,71,25,2,25,25,9,25,1,0
22/10/2017,Domingo,17:00,30ª Rodada,60,26,14,26,25,19,25,2,0
22/10/2017,Domingo,17:00,30ª Rodada,11,17,21,21,21,25,25,1,3
22/10/2017,Domingo,17:00,30ª Rodada,52,12,3,3,13,13,13,1,3
22/10/2017,Domingo,17:00,30ª Rodada,9,4,27,4,16,17,16,2,1
22/10/2017,Domingo,19:00,30ª Rodada,54,22,5,5,25,24,24,1,2
22/10/2017,Domingo,19:00,30ª Rodada,6,8,15,8,24,19,24,2,0
23/10/2017,Segunda-feira,20:00,30ª Rodada,32,7,9,7,19,25,19,2,1
28/10/2017,Sábado,17:00,31ª Rodada,60,26,25,26,25,25,25,2,1
28/10/2017,Sábado,19:00,31ª Rodada,51,14,28,0,19,19,0,0,0
28/10/2017,Sábado,21:00,31ª Rodada,9,4,8,0,16,24,0,0,0
29/10/2017,Domingo,17:00,31ª Rodada,51,15,6,0,19,5,0,1,1
29/10/2017,Domingo,17:00,31ª Rodada,40,3,7,0,13,19,0,0,0
29/10/2017,Domingo,17:00,31ª Rodada,54,22,9,22,25,25,25,1,0
29/10/2017,Domingo,18:00,31ª Rodada,19,29,2,0,8,9,0,1,1
29/10/2017,Domingo,18:00,31ª Rodada,39,27,10,10,17,16,16,3,4
29/10/2017,Domingo,19:00,31ª Rodada,66,5,17,0,24,21,0,2,2
30/10/2017,Segunda-feira,20:00,31ª Rodada,61,21,12,0,25,13,0,2,2
04/11/2017,Sábado,17:00,32ª Rodada,71,25,3,25,25,13,25,3,1
04/11/2017,Sábado,19:00,32ª Rodada,69,2,26,26,9,25,25,0,1
04/11/2017,Sábado,19:00,32ª Rodada,32,7,15,15,19,19,19,1,2
04/11/2017,Sábado,21:00,32ª Rodada,29,10,5,10,16,24,16,4,0
05/11/2017,Domingo,17:00,32ª Rodada,11,17,14,17,21,19,21,3,1
05/11/2017,Domingo,17:00,32ª Rodada,52,12,4,12,13,16,13,1,0
05/11/2017,Domingo,17:00,32ª Rodada,7,9,21,9,25,25,25,3,2
05/11/2017,Domingo,18:00,32ª Rodada,36,6,22,6,5,25,5,2,0
05/11/2017,Domingo,19:00,32ª Rodada,51,28,29,0,19,8,0,1,1
05/11/2017,Domingo,19:00,32ª Rodada,6,8,27,0,24,17,0,1,1
08/11/2017,Quarta-feira,19:30,33ª Rodada,54,22,17,17,25,21,21,0,1
08/11/2017,Quarta-feira,19:30,33ª Rodada,66,5,6,6,24,5,5,1,2
