data,dia,horario,rodada,id_arena,id_clube1,id_clube2,id_clube_vencedor,id_estado_clube1,id_estado_clube2,id_estado_vencedor,qtd_gols_clube1,qtd_gols_clube2
25/10/2015,Domingo,17h00,32ª Rodada,51,28,17,0,19,21,0,0,0
25/10/2015,Domingo,17h00,32ª Rodada,6,8,5,0,24,24,0,0,0
25/10/2015,Domingo,18h00,32ª Rodada,69,16,12,12,9,13,13,0,1
25/10/2015,Domingo,18h30,32ª Rodada,40,3,22,3,13,25,13,2,1
31/10/2015,Sábado,17h00,33ª Rodada,56,26,27,26,25,17,25,3,0
31/10/2015,Sábado,19h30,33ª Rodada,54,22,19,22,25,24,25,1,0
31/10/2015,Sábado,19h30,33ª Rodada,66,5,12,0,24,13,0,1,1
31/10/2015,Sábado,21h00,33ª Rodada,29,10,13,0,16,24,0,1,1
01/11/2015,Domingo,17h00,33ª Rodada,71,25,21,25,25,25,25,2,1
01/11/2015,Domingo,17h00,33ª Rodada,11,17,14,17,21,19,21,2,0
01/11/2015,Domingo,17h00,33ª Rodada,40,3,9,9,13,25,25,0,3
01/11/2015,Domingo,17h00,33ª Rodada,6,8,4,0,24,16,0,0,0
01/11/2015,Domingo,18h00,33ª Rodada,32,28,15,15,19,19,19,0,1
01/11/2015,Domingo,19h30,33ª Rodada,69,16,18,16,9,21,9,2,1
07/11/2015,Sábado,17h00,34ª Rodada,21,18,22,18,21,25,21,1,0
07/11/2015,Sábado,19h30,34ª Rodada,7,9,10,9,25,16,25,2,1
07/11/2015,Sábado,19h30,34ª Rodada,9,4,5,4,16,24,16,2,1
07/11/2015,Sábado,21h00,34ª Rodada,51,15,8,8,19,24,24,2,3
08/11/2015,Domingo,17h00,34ª Rodada,4,21,28,28,25,19,19,0,2
08/11/2015,Domingo,17h00,34ª Rodada,51,14,16,14,19,9,19,4,1
08/11/2015,Domingo,17h00,34ª Rodada,52,12,26,12,13,25,13,2,1
08/11/2015,Domingo,17h00,34ª Rodada,59,13,3,3,24,13,13,0,1
08/11/2015,Domingo,18h00,34ª Rodada,15,19,25,0,24,25,0,0,0
08/11/2015,Domingo,19h30,34ª Rodada,39,27,17,27,17,21,17,1,0
15/11/2015,Domingo,17h00,35ª Rodada,52,12,27,12,13,17,13,3,0
18/11/2015,Quarta-feira,19h30,35ª Rodada,69,16,10,10,9,16,16,1,3
18/11/2015,Quarta-feira,21h00,35ª Rodada,9,4,21,0,16,25,0,3,3
18/11/2015,Quarta-feira,21h00,35ª Rodada,54,22,13,13,25,24,24,0,1
18/11/2015,Quarta-feira,21h00,35ª Rodada,66,5,19,5,24,24,24,2,1
19/11/2015,Quinta-feira,19h30,35ª Rodada,6,8,18,8,24,21,24,1,0
19/11/2015,Quinta-feira,19h30,35ª Rodada,11,17,15,17,21,19,21,1,0
19/11/2015,Quinta-feira,22h00,35ª Rodada,71,25,14,0,25,19,0,0,0
19/11/2015,Quinta-feira,22h00,35ª Rodada,56,26,3,26,25,13,25,4,2
19/11/2015,Quinta-feira,22h00,35ª Rodada,68,28,9,0,19,25,0,1,1
21/11/2015,Sábado,19h30,36ª Rodada,4,21,12,0,25,13,0,1,1
22/11/2015,Domingo,17h00,36ª Rodada,7,9,26,9,25,25,25,6,1
22/11/2015,Domingo,17h00,36ª Rodada,21,18,17,18,21,21,21,1,0
22/11/2015,Domingo,17h00,36ª Rodada,40,3,16,0,13,9,0,2,2
22/11/2015,Domingo,17h00,36ª Rodada,15,19,28,28,24,19,19,1,2
22/11/2015,Domingo,17h00,36ª Rodada,59,13,8,0,24,24,0,0,0
22/11/2015,Domingo,18h00,36ª Rodada,49,14,22,0,19,25,0,1,1
22/11/2015,Domingo,19h30,36ª Rodada,46,15,5,15,19,24,19,3,1
22/11/2015,Domingo,19h30,36ª Rodada,29,10,25,10,16,25,16,1,0
22/11/2015,Domingo,19h30,36ª Rodada,39,27,4,0,17,16,0,0,0
28/11/2015,Sábado,17h00,37ª Rodada,56,26,13,26,25,24,25,3,2
28/11/2015,Sábado,19h30,37ª Rodada,51,15,18,0,19,21,0,1,1
28/11/2015,Sábado,21h00,37ª Rodada,66,5,22,5,24,25,24,1,0
29/11/2015,Domingo,17h00,37ª Rodada,11,17,3,17,21,13,21,2,1
29/11/2015,Domingo,17h00,37ª Rodada,52,12,19,12,13,24,13,3,0
29/11/2015,Domingo,17h00,37ª Rodada,17,27,9,27,17,25,17,2,0
29/11/2015,Domingo,17h00,37ª Rodada,51,28,25,28,19,25,19,1,0
29/11/2015,Domingo,18h00,37ª Rodada,4,21,10,10,25,16,16,0,2
29/11/2015,Domingo,18h00,37ª Rodada,6,8,16,16,24,9,9,1,3
29/11/2015,Domingo,19h30,37ª Rodada,9,4,14,4,16,19,16,3,0
06/12/2015,Domingo,,38ª Rodada,15,19,17,17,24,21,21,0,2
06/12/2015,Domingo,,38ª Rodada,40,3,8,3,13,24,13,3,0
06/12/2015,Domingo,,38ª Rodada,7,9,5,0,25,24,0,1,1
06/12/2015,Domingo,,38ª Rodada,71,25,4,25,25,16,25,5,1
06/12/2015,Domingo,,38ª Rodada,54,22,27,27,25,17,17,0,1
06/12/2015,Domingo,,38ª Rodada,51,14,21,21,19,25,25,1,2
06/12/2015,Domingo,,38ª Rodada,21,18,12,18,21,13,21,2,0
06/12/2015,Domingo,,38ª Rodada,59,13,15,13,24,19,24,1,0
06/12/2015,Domingo,,38ª Rodada,69,16,26,26,9,25,25,0,1
06/12/2015,Domingo,,38ª Rodada,29,10,28,0,16,19,0,0,0
