data,dia,horario,rodada,id_arena,id_clube1,id_clube2,id_clube_vencedor,id_estado_clube1,id_estado_clube2,id_estado_vencedor,qtd_gols_clube1,qtd_gols_clube2
28/07/2013,Domingo,18:30,9ª Rodada,29,10,29,0,16,8,0,1,1
28/07/2013,Domingo,18:30,9ª Rodada,36,6,16,6,5,9,5,2,1
28/07/2013,Domingo,18:30,9ª Rodada,51,14,7,0,19,19,0,1,1
31/07/2013,Quarta-feira,19:30,10ª Rodada,51,15,12,15,19,13,19,1,0
31/07/2013,Quarta-feira,19:30,10ª Rodada,40,3,4,4,13,16,16,1,2
31/07/2013,Quarta-feira,19:30,10ª Rodada,23,23,11,0,25,24,0,1,1
31/07/2013,Quarta-feira,21:00,10ª Rodada,29,10,22,10,16,25,16,5,3
31/07/2013,Quarta-feira,21:50,10ª Rodada,36,6,14,6,5,19,5,3,0
31/07/2013,Quarta-feira,21:50,10ª Rodada,60,9,17,9,25,21,25,2,0
01/08/2013,Quinta-feira,19:30,10ª Rodada,51,7,29,7,19,8,19,2,0
01/08/2013,Quinta-feira,21:00,10ª Rodada,69,16,28,0,9,19,0,1,1
03/09/2013,Terça-feira,21:00,10ª Rodada,17,20,26,26,17,25,25,0,1
10/09/2013,Terça-feira,19:30,10ª Rodada,34,18,25,25,21,25,25,1,2
10/07/2013,Quarta-feira,21:00,11ª Rodada,56,26,6,6,25,5,5,1,2
03/08/2013,Sábado,18:30,11ª Rodada,52,12,10,12,13,16,13,1,0
04/08/2013,Domingo,16:00,11ª Rodada,49,14,3,14,19,13,19,3,0
04/08/2013,Domingo,16:00,11ª Rodada,11,17,18,0,21,21,0,1,1
04/08/2013,Domingo,16:00,11ª Rodada,54,22,15,0,25,19,0,1,1
04/08/2013,Domingo,16:00,11ª Rodada,72,4,16,4,16,9,16,2,0
04/08/2013,Domingo,16:00,11ª Rodada,38,11,9,9,24,25,25,0,2
04/08/2013,Domingo,18:30,11ª Rodada,51,28,7,7,19,19,19,2,3
04/08/2013,Domingo,18:30,11ª Rodada,19,29,23,29,8,25,8,2,1
25/09/2013,Quarta-feira,21:00,11ª Rodada,71,25,20,0,25,17,0,1,1
24/07/2013,Quarta-feira,21:00,12ª Rodada,56,26,18,18,25,21,21,0,1
07/08/2013,Quarta-feira,19:30,12ª Rodada,19,29,15,0,8,19,0,1,1
07/08/2013,Quarta-feira,19:30,12ª Rodada,38,11,12,12,24,13,13,1,2
07/08/2013,Quarta-feira,21:00,12ª Rodada,72,4,6,4,16,5,16,1,0
07/08/2013,Quarta-feira,21:00,12ª Rodada,49,14,23,0,19,25,0,1,1
07/08/2013,Quarta-feira,21:50,12ª Rodada,40,3,7,0,13,19,0,2,2
07/08/2013,Quarta-feira,21:50,12ª Rodada,69,16,20,16,9,17,9,2,1
07/08/2013,Quarta-feira,21:50,12ª Rodada,71,25,9,0,25,25,0,1,1
08/08/2013,Quinta-feira,21:00,12ª Rodada,68,28,22,0,19,25,0,1,1
08/08/2013,Quinta-feira,21:00,12ª Rodada,11,17,10,10,21,16,16,0,1
10/08/2013,Sábado,18:30,13ª Rodada,17,20,3,0,17,13,0,0,0
10/08/2013,Sábado,18:30,13ª Rodada,49,7,16,0,19,9,0,1,1
11/08/2013,Domingo,16:00,13ª Rodada,51,15,14,14,19,19,19,2,3
11/08/2013,Domingo,16:00,13ª Rodada,60,9,29,9,25,8,25,2,0
11/08/2013,Domingo,16:00,13ª Rodada,29,10,28,28,16,19,19,0,1
11/08/2013,Domingo,16:00,13ª Rodada,52,12,25,0,13,25,0,0,0
11/08/2013,Domingo,18:30,13ª Rodada,34,18,4,0,21,16,0,2,2
11/08/2013,Domingo,18:30,13ª Rodada,54,22,11,22,25,24,25,3,1
11/08/2013,Domingo,18:30,13ª Rodada,23,23,26,23,25,25,25,2,1
11/08/2013,Domingo,18:30,13ª Rodada,36,6,17,17,5,21,21,0,3
14/08/2013,Quarta-feira,19:30,14ª Rodada,40,3,6,3,13,5,13,2,0
14/08/2013,Quarta-feira,19:30,14ª Rodada,38,11,20,11,24,17,24,3,0
14/08/2013,Quarta-feira,19:30,14ª Rodada,71,25,28,0,25,19,0,1,1
14/08/2013,Quarta-feira,21:00,14ª Rodada,19,29,22,29,8,25,8,3,1
14/08/2013,Quarta-feira,21:00,14ª Rodada,29,10,23,0,16,25,0,1,1
14/08/2013,Quarta-feira,21:50,14ª Rodada,11,17,12,17,21,13,21,3,1
14/08/2013,Quarta-feira,21:50,14ª Rodada,69,16,14,0,9,19,0,1,1
14/08/2013,Quarta-feira,21:50,14ª Rodada,51,15,9,0,19,25,0,0,0
15/08/2013,Quinta-feira,19:30,14ª Rodada,56,26,4,0,25,16,0,1,1
15/08/2013,Quinta-feira,21:00,14ª Rodada,51,7,18,0,19,21,0,3,3
17/08/2013,Sábado,18:30,15ª Rodada,17,20,15,15,17,19,19,0,1
17/08/2013,Sábado,18:30,15ª Rodada,52,12,29,12,13,8,13,5,1
17/08/2013,Sábado,21:00,15ª Rodada,68,28,17,17,19,21,21,2,3
18/08/2013,Domingo,16:00,15ª Rodada,23,23,7,7,25,19,19,1,3
18/08/2013,Domingo,16:00,15ª Rodada,54,22,16,16,25,9,9,0,1
18/08/2013,Domingo,16:00,15ª Rodada,49,14,26,0,19,25,0,0,0
18/08/2013,Domingo,16:00,15ª Rodada,60,9,10,9,25,16,25,1,0
18/08/2013,Domingo,18:30,15ª Rodada,72,4,11,4,16,24,16,2,1
18/08/2013,Domingo,18:30,15ª Rodada,36,6,25,0,5,25,0,0,0
18/08/2013,Domingo,18:30,15ª Rodada,34,18,3,0,21,13,0,0,0
24/08/2013,Sábado,18:30,16ª Rodada,71,25,29,25,25,8,25,2,0
24/08/2013,Sábado,18:30,16ª Rodada,49,14,17,17,19,21,21,0,1
24/08/2013,Sábado,18:30,16ª Rodada,54,22,12,12,25,13,13,0,2
24/08/2013,Sábado,21:00,16ª Rodada,38,11,10,11,24,16,24,2,1
25/08/2013,Domingo,16:00,16ª Rodada,49,28,9,0,19,25,0,1,1
25/08/2013,Domingo,16:00,16ª Rodada,40,3,23,3,13,25,13,2,1
25/08/2013,Domingo,16:00,16ª Rodada,36,6,20,6,5,17,5,2,0
25/08/2013,Domingo,16:00,16ª Rodada,56,26,15,26,25,19,25,2,1
25/08/2013,Domingo,18:30,16ª Rodada,34,18,16,0,21,9,0,3,3
25/08/2013,Domingo,18:30,16ª Rodada,72,4,7,4,16,19,16,2,0
31/08/2013,Sábado,18:30,17ª Rodada,17,20,4,4,17,16,16,1,4
31/08/2013,Sábado,18:30,17ª Rodada,23,23,6,23,25,5,25,4,2
31/08/2013,Sábado,18:30,17ª Rodada,69,16,3,0,9,13,0,0,0
31/08/2013,Sábado,18:30,17ª Rodada,11,17,22,17,21,25,21,1,0
31/08/2013,Sábado,21:00,17ª Rodada,51,15,25,25,19,25,25,0,2
01/09/2013,Domingo,16:00,17ª Rodada,19,29,11,11,8,24,24,0,1
01/09/2013,Domingo,16:00,17ª Rodada,51,7,26,0,19,25,0,0,0
01/09/2013,Domingo,16:00,17ª Rodada,60,9,14,9,25,19,25,4,0
01/09/2013,Domingo,16:00,17ª Rodada,29,10,18,0,16,21,0,0,0
01/09/2013,Domingo,18:30,17ª Rodada,52,12,28,12,13,19,13,5,3
03/09/2013,Terça-feira,19:30,18ª Rodada,69,16,17,16,9,21,9,2,0
04/09/2013,Quarta-feira,19:30,18ª Rodada,51,14,29,14,19,8,19,2,1
04/09/2013,Quarta-feira,19:30,18ª Rodada,72,4,25,4,16,25,16,2,1
04/09/2013,Quarta-feira,21:00,18ª Rodada,23,23,22,23,25,25,25,2,1
04/09/2013,Quarta-feira,21:50,18ª Rodada,34,18,9,18,21,25,21,1,0
04/09/2013,Quarta-feira,21:50,18ª Rodada,40,3,15,0,13,19,0,2,2
04/09/2013,Quarta-feira,21:50,18ª Rodada,36,6,12,12,5,13,13,1,3
05/09/2013,Quinta-feira,19:30,18ª Rodada,51,7,10,7,19,16,19,3,1
05/09/2013,Quinta-feira,21:00,18ª Rodada,17,20,28,28,17,19,19,0,3
05/09/2013,Quinta-feira,21:00,18ª Rodada,56,26,11,11,25,24,24,1,2
07/09/2013,Sábado,18:30,19ª Rodada,19,29,3,0,8,13,0,1,1
07/09/2013,Sábado,18:30,19ª Rodada,54,22,18,18,25,21,21,1,3
07/09/2013,Sábado,18:30,19ª Rodada,71,25,16,25,25,9,25,1,0
07/09/2013,Sábado,18:30,19ª Rodada,51,15,6,15,19,5,19,1,0
07/09/2013,Sábado,21:00,19ª Rodada,11,17,23,17,21,25,21,3,2
08/09/2013,Domingo,16:00,19ª Rodada,52,12,14,12,13,19,13,1,0
08/09/2013,Domingo,16:00,19ª Rodada,60,9,20,0,25,17,0,0,0
08/09/2013,Domingo,16:00,19ª Rodada,29,10,26,10,16,25,16,2,0
08/09/2013,Domingo,18:30,19ª Rodada,38,11,7,7,24,19,19,1,2
08/09/2013,Domingo,18:30,19ª Rodada,68,28,4,0,19,16,0,0,0
11/09/2013,Quarta-feira,19:30,20ª Rodada,72,4,15,0,16,19,0,1,1
11/09/2013,Quarta-feira,21:00,20ª Rodada,69,16,12,12,9,13,13,1,2
11/09/2013,Quarta-feira,21:00,20ª Rodada,36,6,11,0,5,24,0,2,2
11/09/2013,Quarta-feira,21:50,20ª Rodada,17,20,17,17,17,21,21,0,2
11/09/2013,Quarta-feira,21:50,20ª Rodada,51,7,9,7,19,25,19,1,0
11/09/2013,Quarta-feira,21:50,20ª Rodada,23,23,28,23,25,19,25,2,0
12/09/2013,Quinta-feira,19:30,20ª Rodada,34,18,29,0,21,8,0,2,2
12/09/2013,Quinta-feira,21:00,20ª Rodada,56,26,22,26,25,25,25,1,0
12/09/2013,Quinta-feira,21:00,20ª Rodada,51,14,25,14,19,25,19,2,1
12/09/2013,Quinta-feira,21:00,20ª Rodada,40,3,10,3,13,16,13,3,0
14/09/2013,Sábado,18:30,21ª Rodada,52,12,4,12,13,16,13,1,0
14/09/2013,Sábado,21:00,21ª Rodada,51,15,23,15,19,25,19,2,1
15/09/2013,Domingo,16:00,21ª Rodada,38,11,18,18,24,21,21,0,1
15/09/2013,Domingo,16:00,21ª Rodada,54,22,14,0,25,19,0,1,1
15/09/2013,Domingo,16:00,21ª Rodada,68,28,26,26,19,25,25,0,2
15/09/2013,Domingo,16:00,21ª Rodada,60,9,16,16,25,9,9,1,2
15/09/2013,Domingo,16:00,21ª Rodada,29,10,6,0,16,5,0,2,2
15/09/2013,Domingo,18:30,21ª Rodada,19,29,20,29,8,17,8,2,1
15/09/2013,Domingo,18:30,21ª Rodada,71,25,7,7,25,19,19,1,2
15/09/2013,Domingo,18:30,21ª Rodada,11,17,3,3,21,13,13,0,1
18/09/2013,Quarta-feira,19:30,22ª Rodada,68,28,29,29,19,8,8,1,2
18/09/2013,Quarta-feira,19:30,22ª Rodada,11,17,25,0,21,25,0,1,1
18/09/2013,Quarta-feira,21:00,22ª Rodada,29,10,16,0,16,9,0,2,2
18/09/2013,Quarta-feira,21:00,22ª Rodada,38,11,15,15,24,19,19,1,2
18/09/2013,Quarta-feira,21:50,22ª Rodada,56,26,3,26,25,13,25,1,0
18/09/2013,Quarta-feira,21:50,22ª Rodada,54,22,9,22,25,25,25,2,0
18/09/2013,Quarta-feira,21:50,22ª Rodada,52,12,7,12,13,19,13,3,0
19/09/2013,Quinta-feira,19:30,22ª Rodada,51,14,4,4,19,16,16,2,4
19/09/2013,Quinta-feira,21:00,22ª Rodada,36,6,18,6,5,21,5,2,0
19/09/2013,Quinta-feira,21:00,22ª Rodada,23,23,20,23,25,17,25,3,0
21/09/2013,Sábado,18:30,23ª Rodada,51,15,10,0,19,16,0,1,1
21/09/2013,Sábado,21:00,23ª Rodada,19,29,17,0,8,21,0,0,0
22/09/2013,Domingo,16:00,23ª Rodada,69,16,26,16,9,25,9,1,0
22/09/2013,Domingo,16:00,23ª Rodada,34,18,23,23,21,25,25,0,1
22/09/2013,Domingo,16:00,23ª Rodada,17,20,14,0,17,19,0,0,0
22/09/2013,Domingo,16:00,23ª Rodada,51,7,6,6,19,5,5,1,2
22/09/2013,Domingo,16:00,23ª Rodada,60,9,12,0,25,13,0,0,0
22/09/2013,Domingo,18:30,23ª Rodada,71,25,11,25,25,24,25,2,1
22/09/2013,Domingo,18:30,23ª Rodada,72,4,22,4,16,25,16,1,0
22/09/2013,Domingo,18:30,23ª Rodada,40,3,28,3,13,19,13,2,1
28/09/2013,Sábado,18:30,24ª Rodada,69,16,15,15,9,19,19,1,2
28/09/2013,Sábado,18:30,24ª Rodada,17,20,10,20,17,16,17,3,0
28/09/2013,Sábado,21:00,24ª Rodada,51,7,22,22,19,25,25,0,1
29/09/2013,Domingo,16:00,24ª Rodada,36,6,28,0,5,19,0,0,0
29/09/2013,Domingo,16:00,24ª Rodada,51,14,11,14,19,24,19,4,1
29/09/2013,Domingo,16:00,24ª Rodada,55,23,9,23,25,25,25,4,0
29/09/2013,Domingo,16:00,24ª Rodada,56,26,17,17,25,21,21,0,1
29/09/2013,Domingo,18:30,24ª Rodada,40,3,25,3,13,25,13,3,1
29/09/2013,Domingo,18:30,24ª Rodada,72,4,29,29,16,8,8,3,5
29/09/2013,Domingo,18:30,24ª Rodada,34,18,12,12,21,13,13,1,2
25/09/2013,Quarta-feira,19:30,25ª Rodada,38,11,3,0,24,13,0,1,1
01/10/2013,Terça-feira,19:30,25ª Rodada,54,22,20,20,25,17,17,1,2
02/10/2013,Quarta-feira,19:30,25ª Rodada,11,17,4,17,21,16,21,1,0
02/10/2013,Quarta-feira,19:30,25ª Rodada,52,12,23,12,13,25,13,4,0
02/10/2013,Quarta-feira,21:00,25ª Rodada,51,15,7,0,19,19,0,1,1
02/10/2013,Quarta-feira,21:00,25ª Rodada,36,29,16,29,8,9,8,2,1
02/10/2013,Quarta-feira,21:50,25ª Rodada,29,10,14,14,16,19,19,0,2
02/10/2013,Quarta-feira,21:50,25ª Rodada,67,9,6,9,25,5,25,2,0
02/10/2013,Quarta-feira,21:50,25ª Rodada,71,25,26,25,25,25,25,3,0
03/10/2013,Quinta-feira,21:00,25ª Rodada,53,28,18,28,19,21,19,3,1
05/10/2013,Sábado,18:30,26ª Rodada,51,7,17,17,19,21,21,0,1
05/10/2013,Sábado,21:00,26ª Rodada,56,26,29,26,25,8,25,3,2
06/10/2013,Domingo,16:00,26ª Rodada,40,3,9,0,13,25,0,0,0
06/10/2013,Domingo,16:00,26ª Rodada,72,4,10,4,16,16,16,2,1
06/10/2013,Domingo,16:00,26ª Rodada,49,14,28,0,19,19,0,1,1
06/10/2013,Domingo,16:00,26ª Rodada,27,18,15,18,21,19,21,1,0
06/10/2013,Domingo,16:00,26ª Rodada,17,20,12,12,17,13,13,1,4
06/10/2013,Domingo,18:30,26ª Rodada,36,6,22,0,5,25,0,1,1
06/10/2013,Domingo,18:30,26ª Rodada,69,16,11,0,9,24,0,1,1
06/10/2013,Domingo,18:30,26ª Rodada,23,23,25,23,25,25,25,3,0
09/10/2013,Quarta-feira,19:30,27ª Rodada,29,10,25,10,16,25,16,1,0
09/10/2013,Quarta-feira,19:30,27ª Rodada,11,17,11,11,21,24,24,1,2
09/10/2013,Quarta-feira,21:00,27ª Rodada,54,22,3,22,25,13,25,2,0
09/10/2013,Quarta-feira,21:00,27ª Rodada,36,6,29,6,5,8,5,2,0
09/10/2013,Quarta-feira,21:50,27ª Rodada,67,9,4,0,25,16,0,0,0
09/10/2013,Quarta-feira,21:50,27ª Rodada,52,12,26,26,13,25,25,0,2
09/10/2013,Quarta-feira,21:50,27ª Rodada,17,20,7,7,17,19,19,1,3
09/10/2013,Quarta-feira,21:50,27ª Rodada,66,28,15,28,19,19,19,1,0
10/10/2013,Quinta-feira,19:30,27ª Rodada,23,23,16,16,25,9,9,1,2
10/10/2013,Quinta-feira,21:00,27ª Rodada,51,14,18,14,19,21,19,2,1
12/10/2013,Sábado,18:30,28ª Rodada,51,15,17,0,19,21,0,1,1
12/10/2013,Sábado,18:30,28ª Rodada,19,29,10,29,8,16,8,2,1
12/10/2013,Sábado,21:00,28ª Rodada,60,25,22,25,25,25,25,2,1
13/10/2013,Domingo,16:00,28ª Rodada,40,3,12,3,13,13,13,1,0
13/10/2013,Domingo,16:00,28ª Rodada,38,11,28,11,24,19,24,3,2
13/10/2013,Domingo,16:00,28ª Rodada,27,18,20,18,21,17,21,4,1
13/10/2013,Domingo,16:00,28ª Rodada,56,26,9,0,25,25,0,0,0
13/10/2013,Domingo,18:30,28ª Rodada,72,4,23,4,16,25,16,1,0
13/10/2013,Domingo,18:30,28ª Rodada,51,7,14,7,19,19,19,2,1
13/10/2013,Domingo,18:30,28ª Rodada,69,16,6,16,9,5,9,3,1
16/10/2013,Quarta-feira,19:30,29ª Rodada,52,12,15,12,13,19,13,1,0
16/10/2013,Quarta-feira,19:30,29ª Rodada,71,25,18,0,25,21,0,0,0
16/10/2013,Quarta-feira,21:00,29ª Rodada,38,11,23,23,24,25,25,1,3
16/10/2013,Quarta-feira,21:00,29ª Rodada,54,22,10,22,25,16,25,1,0
16/10/2013,Quarta-feira,21:00,29ª Rodada,56,26,20,26,25,17,25,3,0
16/10/2013,Quarta-feira,21:50,29ª Rodada,51,14,6,14,19,5,19,2,1
16/10/2013,Quarta-feira,21:50,29ª Rodada,72,4,3,4,16,13,16,1,0
16/10/2013,Quarta-feira,21:50,29ª Rodada,11,17,9,17,21,25,21,1,0
17/10/2013,Quinta-feira,19:30,29ª Rodada,53,28,16,16,19,9,9,0,2
17/10/2013,Quinta-feira,21:00,29ª Rodada,19,29,7,29,8,19,8,1,0
19/10/2013,Sábado,16:00,30ª Rodada,51,15,22,0,19,25,0,1,1
19/10/2013,Sábado,18:30,30ª Rodada,17,20,25,25,17,25,25,1,5
19/10/2013,Sábado,21:00,30ª Rodada,57,9,11,9,25,24,25,1,0
20/10/2013,Domingo,17:00,30ª Rodada,40,3,14,3,13,19,13,1,0
20/10/2013,Domingo,17:00,30ª Rodada,36,6,26,26,5,25,25,0,1
20/10/2013,Domingo,17:00,30ª Rodada,69,16,4,16,9,16,9,3,0
20/10/2013,Domingo,17:00,30ª Rodada,27,18,17,0,21,21,0,2,2
20/10/2013,Domingo,19:30,30ª Rodada,51,7,28,0,19,19,0,2,2
20/10/2013,Domingo,19:30,30ª Rodada,29,10,12,10,16,13,16,2,1
20/10/2013,Domingo,19:30,30ª Rodada,23,23,29,0,25,8,0,1,1
26/10/2013,Sábado,19:30,31ª Rodada,51,7,3,7,19,13,19,1,0
26/10/2013,Sábado,19:30,31ª Rodada,52,12,11,12,13,24,13,5,3
27/10/2013,Domingo,17:00,31ª Rodada,36,6,4,0,5,16,0,1,1
27/10/2013,Domingo,17:00,31ª Rodada,35,9,25,0,25,25,0,1,1
27/10/2013,Domingo,17:00,31ª Rodada,27,18,26,26,21,25,25,2,3
27/10/2013,Domingo,17:00,31ª Rodada,54,22,28,22,25,19,25,2,1
27/10/2013,Domingo,17:00,31ª Rodada,25,23,14,0,25,19,0,0,0
27/10/2013,Domingo,19:30,31ª Rodada,29,10,17,10,16,21,16,4,0
27/10/2013,Domingo,19:30,31ª Rodada,51,15,29,29,19,8,8,2,3
27/10/2013,Domingo,19:30,31ª Rodada,17,20,16,16,17,9,9,0,2
02/11/2013,Sábado,20:30,32ª Rodada,56,26,23,26,25,25,25,2,1
02/11/2013,Sábado,20:30,32ª Rodada,53,28,10,28,19,16,19,2,1
02/11/2013,Sábado,22:00,32ª Rodada,40,3,20,3,13,17,13,5,0
03/11/2013,Domingo,18:00,32ª Rodada,69,16,7,16,9,19,9,1,0
03/11/2013,Domingo,18:00,32ª Rodada,11,17,6,0,21,5,0,0,0
03/11/2013,Domingo,18:00,32ª Rodada,71,25,12,12,25,13,13,0,1
03/11/2013,Domingo,18:00,32ª Rodada,19,29,9,0,8,25,0,1,1
03/11/2013,Domingo,20:30,32ª Rodada,72,4,18,4,16,21,16,1,0
03/11/2013,Domingo,20:30,32ª Rodada,38,11,22,0,24,25,0,1,1
03/11/2013,Domingo,20:30,32ª Rodada,51,14,15,14,19,19,19,1,0
09/11/2013,Sábado,20:30,33ª Rodada,36,6,3,0,5,13,0,0,0
09/11/2013,Sábado,20:30,33ª Rodada,23,23,10,0,25,16,0,0,0
09/11/2013,Sábado,22:00,33ª Rodada,51,14,16,0,19,9,0,1,1
